movie_id,year,platform,rating_count,meta_country,runtime_min,runtime_text,mean_rating,title,rating_distribution_1_to_5,genres,reviews_count,rating_distribution,url,meta
26654146.0,2017.0,Douban,223419,,,,5.0,解忧杂货店,,Drama / Fantasy,,"['4.4', '9.8', '34.1', '33.3', '18.4']",https://movie.douban.com/subject/26654146/,
26842605.0,2017.0,Douban,37635,,,,6.8,行尸走肉 第八季 The Walking Dead Season 8,,Drama / Thriller / Horror,,"['19.6', '26.1', '37.2', '10.8', '6.3']",https://movie.douban.com/subject/26842605/,
26704137.0,2017.0,Douban,49916,,,,7.2,茉莉牌局 Molly's Game,,Drama / Biography / Crime,,"['10.3', '41.8', '44.1', '3.5', '0.3']",https://movie.douban.com/subject/26704137/,
26698676.0,2017.0,Douban,2002,,,,6.8,见习修女 Novitiate,,Drama / Homosexual,,"['10.4', '33.5', '46.1', '7.8', '2.2']",https://movie.douban.com/subject/26698676/,
25994856.0,2017.0,Douban,755,,,,5.2,散焦 Bokeh,,Drama / Sci-Fi,,"['3.5', '10.7', '39.8', '34.7', '11.4']",https://movie.douban.com/subject/25994856/,
26939444.0,2017.0,Douban,9094,,,,6.4,死亡半径 Radius,,Sci-Fi / Thriller,,"['6.5', '24.6', '54.7', '12.1', '2.1']",https://movie.douban.com/subject/26939444/,
26648284.0,2017.0,Douban,32020,,,,6.6,母亲！ Mother!,,Drama / Mystery / Horror,,"['11.3', '30.1', '41.0', '12.8', '4.9']",https://movie.douban.com/subject/26648284/,
26756049.0,2017.0,Douban,76969,,,,7.9,"我，花样女王 I, Tonya",,Drama / Comedy / Biography / Sport,,"['18.9', '59.7', '19.9', '1.2', '0.2']",https://movie.douban.com/subject/26756049/,
27170563.0,2017.0,Douban,21726,,,,7.0,下海,,Drama,,"['8.7', '38.2', '46.7', '5.7', '0.7']",https://movie.douban.com/subject/27170563/,
22265634.0,2017.0,Douban,161138,,,,7.1,星球大战8：最后的绝地武士 Star Wars: The Last Jedi,,Action / Sci-Fi / Adventure,,"['13.5', '37.6', '39.3', '7.8', '1.8']",https://movie.douban.com/subject/22265634/,
26752852.0,2017.0,Douban,467075,,,,7.2,水形物语 The Shape of Water,,Drama / Romance / Fantasy,,"['14.1', '40.7', '38.2', '5.8', '1.2']",https://movie.douban.com/subject/26752852/,
26726261.0,2017.0,Douban,8483,,,,7.0,丛林 Jungle,,Drama / Thriller / Adventure,,"['12.1', '35.3', '45.6', '6.0', '0.9']",https://movie.douban.com/subject/26726261/,
27103212.0,2017.0,Douban,4430,,,,6.1,靶场 Downrange,,Action / Thriller / Horror,,"['6.8', '20.9', '47.4', '18.9', '5.9']",https://movie.douban.com/subject/27103212/,
26753020.0,2017.0,Douban,69371,,,,5.0,空天猎,,Drama / Action / War,,"['5.7', '10.7', '32.6', '27.9', '23.1']",https://movie.douban.com/subject/26753020/,
27041451.0,2017.0,Douban,16502,,,,8.0,红色气球 紅色氣球,,Drama / Romance / Homosexual,,"['31.8', '40.1', '23.5', '3.8', '0.8']",https://movie.douban.com/subject/27041451/,
27199831.0,2017.0,Douban,1098,,,,6.2,预兆 散步的侵略者 电影版 予兆 散歩する侵略者 劇場版,,Sci-Fi,,"['9.9', '23.5', '40.8', '18.9', '6.9']",https://movie.douban.com/subject/27199831/,
26732578.0,2017.0,Douban,3539,,,,5.6,王牌保安 Security,,Action / Thriller / Crime,,"['4.4', '10.4', '50.8', '28.8', '5.6']",https://movie.douban.com/subject/26732578/,
27013174.0,2017.0,Douban,2492,,,,8.5,路人女主的养成方法♭：恋与纯情的福利回 冴えない彼女の育てかた♭ 第0話 恋と純情のサービス回,,Animation,,"['46.8', '35.5', '14.4', '2.2', '1.0']",https://movie.douban.com/subject/27013174/,
26997663.0,2018.0,Douban,325318,,,,6.3,寂静之地 A Quiet Place,,Thriller / Horror,,"['5.5', '26.0', '50.2', '15.2', '3.2']",https://movie.douban.com/subject/26997663/,
27621727.0,2018.0,Douban,192327,,,,7.4,遗传厄运 Hereditary,,Horror,,"['18.2', '41.1', '33.0', '5.9', '1.9']",https://movie.douban.com/subject/27621727/,
30282707.0,2018.0,Douban,1499,,,,7.9,这绝妙的蛋糕！ Ce magnifique gâteau!,,Drama / Comedy / Animation / Mystery / Short,,"['23.4', '50.8', '23.3', '2.2', '0.3']",https://movie.douban.com/subject/30282707/,
30335799.0,2018.0,Douban,35328,,,,6.9,城市猎人 Nicky Larson et le parfum de Cupidon,,Comedy / Action / Crime,,"['7.4', '36.9', '47.7', '7.1', '1.0']",https://movie.douban.com/subject/30335799/,
26999852.0,2018.0,Douban,463478,,,,7.1,延禧攻略,,Drama / Romance / Costume,,"['15.8', '40.1', '33.7', '6.0', '4.3']",https://movie.douban.com/subject/26999852/,
26928226.0,2018.0,Douban,695942,,,,8.0,知否知否应是绿肥红瘦,,Drama / Romance / Costume,,"['31.5', '42.9', '20.3', '3.2', '2.1']",https://movie.douban.com/subject/26928226/,
27062637.0,2018.0,Douban,47653,,,,8.9,利兹与青鸟 リズと青い鳥,,Drama / Animation / Music,,"['58.4', '29.4', '10.4', '1.4', '0.4']",https://movie.douban.com/subject/27062637/,
26949241.0,2018.0,Douban,94588,,,,7.2,游戏之夜 Game Night,,Comedy / Mystery / Crime,,"['12.8', '42.6', '39.1', '4.7', '0.8']",https://movie.douban.com/subject/26949241/,
26602900.0,2018.0,Douban,198013,,,,7.7,魔女 마녀,,Action / Mystery,,"['21.1', '45.4', '29.6', '3.3', '0.6']",https://movie.douban.com/subject/26602900/,
26842702.0,2018.0,Douban,439117,,,,8.1,燃烧 버닝,,Drama / Mystery / Crime,,"['31.5', '46.4', '18.7', '2.5', '1.0']",https://movie.douban.com/subject/26842702/,
25812730.0,2018.0,Douban,366572,,,,7.5,如懿传,,Drama / Romance / History / Costume,,"['28.7', '33.2', '25.3', '7.7', '5.1']",https://movie.douban.com/subject/25812730/,
26366496.0,2018.0,Douban,738425,,,,7.0,邪不压正,,Drama / Comedy / Action,,"['14.2', '36.7', '38.4', '8.3', '2.3']",https://movie.douban.com/subject/26366496/,
30197500.0,2018.0,Douban,784,,,,7.5,先生 Sir,,Drama / Romance,,"['18.3', '46.1', '30.1', '4.5', '1.0']",https://movie.douban.com/subject/30197500/,
27140017.0,2018.0,Douban,747483,,,,9.5,非自然死亡 アンナチュラル,,Drama / Mystery,,"['76.5', '20.4', '2.7', '0.2', '0.1']",https://movie.douban.com/subject/27140017/,
26728669.0,2018.0,Douban,453705,,,,7.2,风中有朵雨做的云,,Drama / Mystery / Crime,,"['13.4', '42.3', '36.5', '6.3', '1.4']",https://movie.douban.com/subject/26728669/,
30317630.0,2018.0,Douban,48094,,,,7.1,坏种 The Bad Seed,,Drama / Mystery / Horror,,"['13.9', '34.9', '43.3', '6.8', '1.1']",https://movie.douban.com/subject/30317630/,
27077785.0,2018.0,Douban,104185,,,,9.5,风骚律师 第四季 Better Call Saul Season 4,,Drama / Crime,,"['80.1', '17.0', '2.5', '0.2', '0.2']",https://movie.douban.com/subject/27077785/,
30346866.0,2018.0,Douban,20649,,,,8.9,梦的背后,,Documentary,,"['54.6', '37.2', '7.2', '0.8', '0.2']",https://movie.douban.com/subject/30346866/,
21328095.0,2018.0,Douban,29867,,,,6.2,科洛弗悖论 The Cloverfield Paradox,,Sci-Fi / Mystery / Horror,,"['7.9', '21.2', '48.8', '18.2', '4.0']",https://movie.douban.com/subject/21328095/,
27072988.0,2018.0,Douban,80271,,,,7.2,一个小忙 A Simple Favor,,Comedy / Mystery / Thriller / Crime,,"['10.8', '43.2', '41.3', '4.2', '0.6']",https://movie.douban.com/subject/27072988/,
33455706.0,2018.0,Douban,173,,,,6.0,斗争 La lotta,,Drama / Short,,"['5.6', '15.9', '53.2', '23.0', '2.4']",https://movie.douban.com/subject/33455706/,
30291583.0,2018.0,Douban,42791,,,,8.9,我们由奇迹构成 僕らは奇跡でできている,,Drama,,"['58.2', '32.5', '8.1', '0.9', '0.3']",https://movie.douban.com/subject/30291583/,
4058933.0,2018.0,Douban,134035,,,,7.4,一个明星的诞生 A Star Is Born,,Drama / Romance / Music,,"['19.3', '39.5', '34.7', '5.6', '0.9']",https://movie.douban.com/subject/4058933/,
30140229.0,2018.0,Douban,35719,,,,7.0,来了 来る,,Mystery / Thriller / Horror,,"['14.1', '35.5', '38.2', '9.3', '2.9']",https://movie.douban.com/subject/30140229/,
26683421.0,2018.0,Douban,252470,,,,8.8,特工 공작,,Drama,,"['49.9', '40.6', '8.8', '0.6', '0.2']",https://movie.douban.com/subject/26683421/,
30163504.0,2018.0,Douban,50627,,,,9.1,良医 第二季 The Good Doctor Season 2,,Drama,,"['61.0', '32.7', '5.7', '0.4', '0.2']",https://movie.douban.com/subject/30163504/,
26004132.0,2018.0,Douban,106045,,,,5.3,移动迷宫3：死亡解药 Maze Runner: The Death Cure,,Action / Sci-Fi / Adventure,,"['2.4', '10.1', '45.5', '33.1', '8.8']",https://movie.douban.com/subject/26004132/,
26985127.0,2018.0,Douban,937509,,,,7.1,一出好戏,,Drama / Comedy,,"['12.3', '40.3', '38.0', '7.4', '1.9']",https://movie.douban.com/subject/26985127/,
26794701.0,2018.0,Douban,232911,,,,8.3,孟买酒店 Hotel Mumbai,,Drama / Thriller / History,,"['33.8', '51.1', '13.9', '1.0', '0.3']",https://movie.douban.com/subject/26794701/,
26813224.0,2018.0,Douban,63750,,,,8.4,继承之战 第一季 Succession Season 1,,Drama,,"['38.4', '46.4', '13.4', '1.3', '0.5']",https://movie.douban.com/subject/26813224/,
30135113.0,2018.0,Douban,146613,,,,7.9,骡子 The Mule,,Drama / Crime,,"['20.0', '56.9', '21.6', '1.3', '0.2']",https://movie.douban.com/subject/30135113/,
27059183.0,2018.0,Douban,56238,,,,9.0,阳光先生 미스터 션샤인,,Drama / Romance,,"['64.7', '25.3', '8.0', '1.3', '0.7']",https://movie.douban.com/subject/27059183/,
26336252.0,2018.0,Douban,534022,,,,8.1,碟中谍6：全面瓦解 Mission: Impossible - Fallout,,Action / Thriller / Adventure,,"['27.1', '51.1', '20.0', '1.6', '0.3']",https://movie.douban.com/subject/26336252/,
26952704.0,2018.0,Douban,155596,,,,8.5,巴斯特·斯克鲁格斯的歌谣 The Ballad of Buster Scruggs,,Drama / Comedy / Romance / Mystery / Musical / Western,,"['39.2', '47.7', '12.0', '0.9', '0.2']",https://movie.douban.com/subject/26952704/,
26961208.0,2018.0,Douban,90357,,,,9.4,9号秘事 第四季 Inside No. 9 Season 4,,Comedy / Mystery / Thriller,,"['74.2', '22.3', '3.2', '0.2', '0.1']",https://movie.douban.com/subject/26961208/,
26877492.0,2018.0,Douban,46244,,,,7.5,小森林 리틀 포레스트,,Drama,,"['18.9', '41.7', '34.1', '4.3', '0.9']",https://movie.douban.com/subject/26877492/,
27043736.0,2018.0,Douban,15148,,,,6.4,三角草的春天 ミスミソウ,,Drama,,"['12.0', '22.9', '43.4', '16.4', '5.3']",https://movie.douban.com/subject/27043736/,
30283179.0,2018.0,Douban,64503,,,,7.1,撞死了一只羊,,Drama,,"['8.6', '46.4', '39.5', '4.5', '0.9']",https://movie.douban.com/subject/30283179/,
26945085.0,2018.0,Douban,211497,,,,6.3,昆池岩 곤지암,,Horror,,"['7.8', '23.4', '48.1', '16.6', '4.0']",https://movie.douban.com/subject/26945085/,
26972258.0,2018.0,Douban,324219,,,,7.6,江湖儿女,,Romance / Crime,,"['17.0', '50.0', '29.1', '3.3', '0.6']",https://movie.douban.com/subject/26972258/,
30283526.0,2018.0,Douban,18307,,,,7.5,塔巴德 तुम्बाड,,Drama / Thriller / Fantasy,,"['17.9', '46.1', '31.3', '3.7', '0.9']",https://movie.douban.com/subject/30283526/,
27172891.0,2018.0,Douban,229332,,,,8.1,大象席地而坐,,Drama,,"['31.1', '46.2', '18.4', '3.2', '1.1']",https://movie.douban.com/subject/27172891/,
26994789.0,2018.0,Douban,78165,,,,3.8,天气预爆,,Comedy / Fantasy,,"['2.2', '3.9', '17.6', '33.5', '42.8']",https://movie.douban.com/subject/26994789/,
27615467.0,2018.0,Douban,107131,,,,9.5,大法官金斯伯格 RBG,,Documentary / Biography,,"['76.9', '20.1', '2.8', '0.2', '0.1']",https://movie.douban.com/subject/27615467/,
27185563.0,2018.0,Douban,69131,,,,8.2,日日是好日,,Drama,,"['31.9', '48.3', '18.2', '1.3', '0.3']",https://movie.douban.com/subject/27185563/,
27003543.0,2018.0,Douban,128453,,,,7.6,与神同行2：因与缘 신과함께-인과 연,,Action / Fantasy,,"['20.1', '45.3', '30.6', '3.4', '0.6']",https://movie.douban.com/subject/27003543/,
27605698.0,2018.0,Douban,1094704,,,,6.6,西虹市首富,,Comedy,,"['10.3', '28.4', '43.7', '13.5', '4.0']",https://movie.douban.com/subject/27605698/,
30194940.0,2018.0,Douban,10645,,,,7.8,玩家 플레이어,,Drama / Action / Crime,,"['28.2', '39.6', '27.2', '3.7', '1.3']",https://movie.douban.com/subject/30194940/,
26969120.0,2018.0,Douban,34376,,,,7.7,你的鸟儿会唱歌 きみの鳥はうたえる,,Drama / Romance,,"['19.1', '49.7', '27.7', '2.9', '0.6']",https://movie.douban.com/subject/26969120/,
27036727.0,2018.0,Douban,64192,,,,9.2,黄石 第一季 Yellowstone Season 1,,Drama / Western,,"['66.3', '27.3', '5.2', '0.7', '0.6']",https://movie.douban.com/subject/27036727/,
21339393.0,2018.0,Douban,2380,,,,7.1,昆虫物语 Hmyz,,Drama / Comedy / Animation,,"['13.8', '38.0', '38.4', '7.4', '2.4']",https://movie.douban.com/subject/21339393/,
26920281.0,2018.0,Douban,597582,,,,7.8,香蜜沉沉烬如霜,,Romance / Fantasy / Costume,,"['33.3', '34.0', '24.2', '5.1', '3.4']",https://movie.douban.com/subject/26920281/,
26701196.0,2018.0,Douban,91092,,,,8.6,无主之作 Werk ohne Autor,,Drama,,"['44.2', '43.5', '11.2', '0.9', '0.3']",https://movie.douban.com/subject/26701196/,
6538807.0,2018.0,Douban,30560,,,,6.7,冰海陷落 Hunter Killer,,Action / War,,"['7.3', '31.7', '50.6', '9.1', '1.3']",https://movie.douban.com/subject/6538807/,
26797690.0,2018.0,Douban,260242,,,,8.8,大江大河,,Drama,,"['49.7', '41.0', '8.3', '0.7', '0.3']",https://movie.douban.com/subject/26797690/,
27012731.0,2018.0,Douban,44994,,,,7.3,噩梦娃娃屋 Ghostland,,Mystery / Thriller / Horror,,"['17.0', '41.9', '33.6', '5.8', '1.7']",https://movie.douban.com/subject/27012731/,
30238385.0,2018.0,Douban,134107,,,,9.6,强风吹拂 風が強く吹いている,,Animation / Sport,,"['82.4', '14.6', '2.5', '0.3', '0.2']",https://movie.douban.com/subject/30238385/,
25882296.0,2018.0,Douban,278877,,,,6.1,狄仁杰之四大天王,,Action / Mystery / Fantasy / Chinese swordplay / Costume,,"['4.6', '22.6', '49.5', '19.0', '4.2']",https://movie.douban.com/subject/25882296/,
27039358.0,2018.0,Douban,18495,,,,7.0,蜂鸟计划 The Hummingbird Project,,Drama,,"['6.2', '41.6', '48.2', '3.7', '0.3']",https://movie.douban.com/subject/27039358/,
25704492.0,2018.0,Douban,58737,,,,6.5,红雀 Red Sparrow,,Drama / Mystery / Thriller,,"['8.1', '25.7', '50.1', '13.8', '2.3']",https://movie.douban.com/subject/25704492/,
30181455.0,2018.0,Douban,239995,,,,8.0,金秘书为何那样 김비서가 왜 그럴까,,Comedy / Romance,,"['29.5', '46.3', '21.5', '2.2', '0.5']",https://movie.douban.com/subject/30181455/,
27001001.0,2018.0,Douban,108559,,,,9.7,生活大爆炸 第十二季 The Big Bang Theory Season 12,,Comedy / Romance,,"['85.9', '11.6', '2.0', '0.3', '0.2']",https://movie.douban.com/subject/27001001/,
26628282.0,2018.0,Douban,92298,,,,7.5,宠儿 The Favourite,,Drama / Comedy / Homosexual / Biography,,"['14.1', '50.0', '33.1', '2.4', '0.4']",https://movie.douban.com/subject/26628282/,
26290410.0,2018.0,Douban,113274,,,,6.1,昨日青空,,Romance / Animation,,"['7.5', '20.1', '46.8', '20.6', '5.1']",https://movie.douban.com/subject/26290410/,
27072838.0,2018.0,Douban,4036,,,,6.3,八四年夏天 Summer of 84,,Drama / Thriller / Horror,,"['7.2', '21.5', '53.8', '14.6', '2.9']",https://movie.douban.com/subject/27072838/,
30370121.0,2018.0,Douban,4578,,,,8.3,莫衣娜阿姨 Auntie Edna,,Comedy / Sci-Fi / Animation / Short,,"['35.5', '45.4', '17.9', '1.0', '0.2']",https://movie.douban.com/subject/30370121/,
1950330.0,2018.0,Douban,154444,,,,8.2,罗马 Roma,,Drama / Family,,"['30.4', '49.6', '17.8', '1.8', '0.3']",https://movie.douban.com/subject/1950330/,
30192401.0,2018.0,Douban,63647,,,,8.4,气球 Ballon,,Drama / Thriller / History,,"['33.9', '51.4', '13.5', '0.9', '0.3']",https://movie.douban.com/subject/30192401/,
27191431.0,2018.0,Douban,381330,,,,7.7,过春天,,Drama,,"['14.1', '56.7', '27.3', '1.8', '0.2']",https://movie.douban.com/subject/27191431/,
30164448.0,2018.0,Douban,393227,,,,7.6,海市蜃楼 Durante la tormenta,,Sci-Fi / Mystery / Thriller,,"['17.3', '50.6', '29.2', '2.7', '0.3']",https://movie.douban.com/subject/30164448/,
26805209.0,2018.0,Douban,98965,,,,9.0,紫罗兰永恒花园 ヴァイオレット・エヴァーガーデン,,Drama / Animation,,"['64.6', '25.3', '8.2', '1.4', '0.6']",https://movie.douban.com/subject/26805209/,
3095514.0,2018.0,Douban,39982,,,,6.8,阴风阵阵 Suspiria,,Thriller / Horror,,"['13.4', '32.5', '40.1', '10.8', '3.2']",https://movie.douban.com/subject/3095514/,
27110363.0,2018.0,Douban,132666,,,,5.7,名侦探柯南：零的执行人 名探偵コナン ゼロの執行人,,Animation / Mystery,,"['4.9', '12.8', '49.2', '27.3', '5.8']",https://movie.douban.com/subject/27110363/,
27040735.0,2018.0,Douban,9599,,,,6.8,消失的夜晚 사라진 밤,,Mystery / Thriller / Crime,,"['9.8', '31.1', '49.9', '8.0', '1.3']",https://movie.douban.com/subject/27040735/,
27040737.0,2018.0,Douban,175187,,,,7.9,祈祷落幕时 祈りの幕が下りる時,,Drama / Mystery,,"['21.0', '54.1', '23.3', '1.5', '0.1']",https://movie.douban.com/subject/27040737/,
26786642.0,2018.0,Douban,128488,,,,6.0,摘金奇缘 Crazy Rich Asians,,Comedy / Romance,,"['4.6', '19.8', '51.6', '19.5', '4.5']",https://movie.douban.com/subject/26786642/,
26252279.0,2018.0,Douban,40433,,,,8.3,利器 Sharp Objects,,Drama / Mystery / Thriller,,"['35.6', '45.7', '15.7', '2.2', '0.8']",https://movie.douban.com/subject/26252279/,
3878007.0,2018.0,Douban,920852,,,,7.6,海王 Aquaman,,Action / Fantasy / Adventure,,"['20.7', '42.9', '31.0', '4.5', '0.9']",https://movie.douban.com/subject/3878007/,
26430636.0,2018.0,Douban,170974,,,,6.3,狂暴巨兽 Rampage,,Action / Sci-Fi / Adventure,,"['4.8', '22.1', '57.8', '13.5', '1.8']",https://movie.douban.com/subject/26430636/,
26854273.0,2018.0,Douban,17679,,,,9.0,国土安全 第七季 Homeland Season 7,,Drama / Mystery / Thriller,,"['62.7', '28.8', '7.1', '0.9', '0.5']",https://movie.douban.com/subject/26854273/,
27102505.0,2018.0,Douban,27072,,,,7.7,去年冬天与你分手 去年の冬、きみと別れ,,Drama / Mystery / Crime,,"['18.6', '50.6', '27.7', '2.6', '0.4']",https://movie.douban.com/subject/27102505/,
27161899.0,2018.0,Douban,9578,,,,6.7,那些年，我们一起追的女孩 あの頃、君を追いかけた,,Comedy / Romance,,"['11.5', '26.3', '48.4', '11.5', '2.2']",https://movie.douban.com/subject/27161899/,
30170448.0,2018.0,Douban,1154390,,,,9.1,何以为家 كفرناحوم,,Drama,,"['60.2', '33.8', '5.5', '0.4', '0.2']",https://movie.douban.com/subject/30170448/,
26600786.0,2018.0,Douban,19691,,,,7.7,希斯特斯兄弟 The Sisters Brothers,,Crime / Western / Adventure,,"['16.9', '54.6', '25.6', '2.5', '0.5']",https://movie.douban.com/subject/26600786/,
27037053.0,2018.0,Douban,67700,,,,7.8,夜以继日 寝ても覚めても,,Drama / Romance,,"['24.8', '44.2', '25.8', '4.0', '1.2']",https://movie.douban.com/subject/27037053/,
30334399.0,2018.0,Douban,39211,,,,5.6,三夫,,Drama / Eroticism,,"['5.3', '15.3', '42.5', '25.9', '10.9']",https://movie.douban.com/subject/30334399/,
27091624.0,2018.0,Douban,17377,,,,6.6,邻里的人们 동네사람들,,Action / Mystery,,"['10.4', '23.6', '54.3', '10.5', '1.3']",https://movie.douban.com/subject/27091624/,
27041245.0,2018.0,Douban,48429,,,,9.5,摩登家庭 第十季 Modern Family Season 10,,Comedy / Family,,"['79.2', '16.7', '3.4', '0.4', '0.2']",https://movie.douban.com/subject/27041245/,
27608785.0,2018.0,Douban,37454,,,,8.3,沉默的教室 Das schweigende Klassenzimmer,,Drama / History,,"['34.0', '51.0', '13.5', '1.1', '0.4']",https://movie.douban.com/subject/27608785/,
30301288.0,2018.0,Douban,308,,,,6.5,双姝疑云 Duelles,,Drama / Mystery / Thriller,,"['5.5', '23.0', '62.1', '8.2', '1.2']",https://movie.douban.com/subject/30301288/,
27093707.0,2018.0,Douban,185173,,,,8.2,升级 Upgrade,,Action / Sci-Fi / Thriller,,"['28.7', '51.8', '18.2', '1.2', '0.2']",https://movie.douban.com/subject/27093707/,
26793852.0,2018.0,Douban,35872,,,,8.2,信笺故事 The Tale,,Drama,,"['27.9', '54.8', '15.8', '1.2', '0.3']",https://movie.douban.com/subject/26793852/,
26996640.0,2018.0,Douban,124243,,,,5.7,反贪风暴3 L風暴,,Drama / Action / Crime,,"['3.3', '13.1', '52.6', '26.5', '4.5']",https://movie.douban.com/subject/26996640/,
26992553.0,2018.0,Douban,34527,,,,6.8,皇家酒店谋杀案 Bad Times at the El Royale,,Drama / Mystery / Thriller / Crime,,"['9.1', '34.5', '46.3', '8.8', '1.3']",https://movie.douban.com/subject/26992553/,
27194302.0,2018.0,Douban,66768,,,,9.5,无耻之徒(美版) 第九季 Shameless Season 9,,Drama / Comedy,,"['81.7', '14.9', '3.0', '0.3', '0.3']",https://movie.douban.com/subject/27194302/,
30150636.0,2018.0,Douban,13967,,,,7.6,哥布林杀手 ゴブリンスレイヤー,,Animation / Fantasy / Adventure,,"['23.5', '42.5', '27.8', '4.6', '1.6']",https://movie.douban.com/subject/30150636/,
26828285.0,2018.0,Douban,120308,,,,7.8,和平饭店,,Drama / Mystery,,"['25.7', '45.5', '24.0', '3.6', '1.3']",https://movie.douban.com/subject/26828285/,
30394435.0,2018.0,Douban,1463,,,,7.9,最佳朋友 best friend,,Animation,,"['22.2', '51.2', '24.9', '1.2', '0.5']",https://movie.douban.com/subject/30394435/,
27623506.0,2018.0,Douban,94076,,,,9.5,小谢尔顿 第二季 Young Sheldon Season 2,,Comedy,,"['75.6', '21.8', '2.4', '0.1', '0.1']",https://movie.douban.com/subject/27623506/,
27621494.0,2018.0,Douban,4923,,,,5.8,人面鱼：红衣小女孩外传 人面魚：紅衣小女孩外傳,,Horror,,"['6.0', '13.4', '49.9', '24.9', '5.8']",https://movie.douban.com/subject/27621494/,
26955946.0,2018.0,Douban,44193,,,,8.2,你 第一季 You Season 1,,Drama / Romance / Thriller / Crime,,"['31.9', '48.7', '17.2', '1.7', '0.5']",https://movie.douban.com/subject/26955946/,
26628329.0,2018.0,Douban,114461,,,,6.6,南极之恋,,Romance / Adventure,,"['9.8', '29.1', '45.5', '13.1', '2.6']",https://movie.douban.com/subject/26628329/,
27072795.0,2018.0,Douban,123606,,,,8.5,幸福的拉扎罗 Lazzaro felice,,Drama / Fantasy,,"['43.2', '42.6', '12.1', '1.6', '0.5']",https://movie.douban.com/subject/27072795/,
27611429.0,2018.0,Douban,5159,,,,7.7,孪生陌生人 Three Identical Strangers,,Drama / Mystery / Documentary / Biography,,"['18.7', '50.5', '27.6', '2.6', '0.6']",https://movie.douban.com/subject/27611429/,
27607378.0,2018.0,Douban,55228,,,,7.2,龙珠超：布罗利 ドラゴンボール超 ブロリー,,Action / Animation / Fantasy / Adventure,,"['14.3', '38.7', '39.7', '6.4', '0.9']",https://movie.douban.com/subject/27607378/,
25917789.0,2018.0,Douban,56318,,,,4.9,铁血战士 The Predator,,Action / Sci-Fi / Thriller / Adventure,,"['2.1', '7.0', '38.7', '40.3', '11.9']",https://movie.douban.com/subject/25917789/,
26384741.0,2018.0,Douban,386741,,,,7.2,湮灭 Annihilation,,Drama / Sci-Fi / Thriller,,"['11.6', '43.0', '38.6', '5.7', '1.0']",https://movie.douban.com/subject/26384741/,
22266236.0,2018.0,Douban,3137,,,,5.7,地狱游乐园 Hell Fest,,Horror,,"['4.8', '14.1', '48.7', '26.6', '5.8']",https://movie.douban.com/subject/22266236/,
30394779.0,2018.0,Douban,5845,,,,7.2,海角上的兄妹 岬の兄妹,,Drama / Comedy / Eroticism / Family,,"['14.1', '41.9', '36.4', '5.4', '2.2']",https://movie.douban.com/subject/30394779/,
30470562.0,2018.0,Douban,1408,,,,8.2,七位一起生活的单身女人 女7人おひとりさま みんなで一緒に暮らしたら,,Documentary,,"['31.3', '50.3', '16.9', '1.0', '0.5']",https://movie.douban.com/subject/30470562/,
27664846.0,2018.0,Douban,26636,,,,7.7,行尸走肉 第九季 The Walking Dead Season 9,,Drama / Sci-Fi / Thriller,,"['27.8', '38.2', '27.1', '4.8', '2.1']",https://movie.douban.com/subject/27664846/,
27605548.0,2018.0,Douban,82412,,,,8.7,行骗天下JP コンフィデンスマンJP,,Drama / Comedy,,"['47.2', '40.9', '10.5', '1.1', '0.3']",https://movie.douban.com/subject/27605548/,
30163509.0,2019.0,Douban,1009006,,,,6.8,飞驰人生,,Drama / Comedy / Sport,,"['11.1', '34.3', '41.7', '10.6', '2.3']",https://movie.douban.com/subject/30163509/,
26796664.0,2018.0,Douban,59476,,,,5.5,叶问外传：张天志 葉問外傳：張天志,,Drama / Action / Crime,,"['2.4', '11.9', '50.9', '29.3', '5.4']",https://movie.douban.com/subject/26796664/,
26707067.0,2018.0,Douban,4495,,,,6.4,切小金家的旅馆 切小金家的旅館,,Comedy / Horror,,"['8.7', '24.5', '49.0', '14.4', '3.4']",https://movie.douban.com/subject/26707067/,
30167509.0,2018.0,Douban,177959,,,,8.8,徒手攀岩 Free Solo,,Documentary,,"['51.4', '39.6', '8.5', '0.4', '0.1']",https://movie.douban.com/subject/30167509/,
26975011.0,2018.0,Douban,16060,,,,6.1,猖獗 창궐,,Action / Horror,,"['8.0', '16.4', '51.0', '21.0', '3.5']",https://movie.douban.com/subject/26975011/,
27190054.0,2018.0,Douban,10066,,,,8.1,女鼓手 The Little Drummer Girl,,Drama / Thriller,,"['30.2', '48.2', '18.3', '2.5', '0.9']",https://movie.douban.com/subject/27190054/,
30192454.0,2018.0,Douban,1145,,,,5.5,灵异疗养院 Heilstätten,,Thriller / Horror,,"['6.0', '11.2', '43.4', '30.4', '9.1']",https://movie.douban.com/subject/30192454/,
4864908.0,2018.0,Douban,615642,,,,7.2,影,,Drama / Action / Chinese swordplay / Costume,,"['13.0', '43.4', '35.8', '6.2', '1.6']",https://movie.douban.com/subject/4864908/,
27114417.0,2018.0,Douban,124002,,,,4.2,祖宗十九代,,Comedy / Fantasy,,"['3.5', '4.4', '23.4', '37.6', '31.2']",https://movie.douban.com/subject/27114417/,
27034594.0,2018.0,Douban,9792,,,,8.6,少女☆歌剧 Revue Starlight 少女☆歌劇 レヴュースタァライト,,Animation / Musical,,"['52.5', '31.6', '12.4', '2.5', '1.0']",https://movie.douban.com/subject/27034594/,
